x,y
-3.798798798798798781e+00,-1.567293621810722237e-01
-3.783783783783783772e+00,2.953576779119847229e-02
-3.768768768768768762e+00,-4.747320511482436278e-02
-3.753753753753753752e+00,2.475158408312990235e-02
-3.738738738738738743e+00,-8.141968671863550333e-02
-3.723723723723723733e+00,3.815120970316082227e-03
-3.708708708708708723e+00,3.053003653218901159e-02
-3.693693693693693714e+00,4.209665176361946509e-02
-3.678678678678678704e+00,-5.659095651512178332e-02
-3.663663663663663694e+00,-9.153826698253195171e-02
-3.648648648648648685e+00,-4.408607689020659776e-02
-3.633633633633633675e+00,1.733384361506481453e-01
-3.618618618618618665e+00,-2.197767763651492512e-02
-3.603603603603603656e+00,2.665392804256431353e-02
-3.588588588588588646e+00,-7.902159393881934280e-02
-3.573573573573573636e+00,2.222657191861506648e-02
-3.558558558558558627e+00,-8.183666779053673512e-02
-3.543543543543543617e+00,1.494324946574592250e-01
-3.528528528528528607e+00,1.140185120977357386e-01
-3.513513513513513598e+00,7.851636289657923373e-02
-3.498498498498498588e+00,6.544696365271379657e-02
-3.483483483483483578e+00,1.437948469216380754e-01
-3.468468468468468568e+00,-6.741145047325455657e-03
-3.453453453453453559e+00,-1.538898829526674610e-02
-3.438438438438438549e+00,-1.011825351616415548e-02
-3.423423423423423539e+00,-1.928277938694250293e-01
-3.408408408408408530e+00,-6.050341947112855556e-02
-3.393393393393393076e+00,-3.812825024215803216e-02
-3.378378378378378066e+00,-1.844728392576938094e-03
-3.363363363363363057e+00,-1.737635504402624056e-02
-3.348348348348348047e+00,2.390374112236822932e-02
-3.333333333333333037e+00,2.579012632553307621e-02
-3.318318318318318028e+00,-8.232544165588449869e-02
-3.303303303303303018e+00,6.645092245509848228e-02
-3.288288288288288008e+00,-3.581623714320357477e-02
-3.273273273273272999e+00,-4.488581087645331785e-02
-3.258258258258257989e+00,3.908315402641031507e-03
-3.243243243243242979e+00,1.075087489348254544e-01
-3.228228228228227970e+00,-1.735035301532503460e-01
-3.213213213213212960e+00,-4.045974072828308066e-02
-3.198198198198197950e+00,3.604308896521134925e-02
-3.183183183183182940e+00,-7.779357930129357501e-02
-3.168168168168167931e+00,-4.214710552297470242e-02
-3.153153153153152921e+00,-6.773017780838952451e-02
-3.138138138138137911e+00,1.849037848039750409e-01
-3.123123123123122902e+00,1.045986920752954054e-02
-3.108108108108107892e+00,7.712679861437701789e-02
-3.093093093093092882e+00,-7.908903995299818024e-02
-3.078078078078077873e+00,7.308107005098186948e-02
-3.063063063063062863e+00,-1.241093264421694459e-01
-3.048048048048047853e+00,4.090389888342498698e-02
-3.033033033033032844e+00,-1.027800687145066644e-01
-3.018018018018017834e+00,7.870805218379536838e-02
-3.003003003003002824e+00,2.113664756782569765e-02
-2.987987987987987815e+00,4.174278953364563005e-02
-2.972972972972972805e+00,-1.030933647644147605e-01
-2.957957957957957795e+00,4.466787144329753545e-02
-2.942942942942942786e+00,-3.679225936674767466e-02
-2.927927927927927776e+00,4.733785701363181497e-02
-2.912912912912912766e+00,-1.159869468117403490e-01
-2.897897897897897757e+00,1.843723549140696139e-01
-2.882882882882882747e+00,-2.054337253424691825e-02
-2.867867867867867737e+00,1.213282192076329119e-01
-2.852852852852852727e+00,1.231835165378544622e-01
-2.837837837837837718e+00,-2.720814565609335628e-02
-2.822822822822822708e+00,3.087796930260925179e-02
-2.807807807807807698e+00,-3.250669730364037086e-02
-2.792792792792792689e+00,-1.458648240151556343e-02
-2.777777777777777679e+00,5.024881715915376079e-02
-2.762762762762762669e+00,1.941054568356164189e-01
-2.747747747747747660e+00,-3.388263213808492130e-02
-2.732732732732732650e+00,-4.664224250021486995e-02
-2.717717717717717640e+00,-9.939804800830073783e-02
-2.702702702702702631e+00,-1.036074791956275581e-02
-2.687687687687687621e+00,4.968848195615223340e-02
-2.672672672672672611e+00,-3.031297593740899660e-02
-2.657657657657657602e+00,3.949771203636472106e-02
-2.642642642642642592e+00,2.752934017123608024e-02
-2.627627627627627582e+00,2.030337417235292541e-01
-2.612612612612612573e+00,-9.004405661710256081e-02
-2.597597597597597563e+00,1.025359548109973373e-01
-2.582582582582582553e+00,-6.320186978814638923e-02
-2.567567567567567544e+00,9.299880031300045841e-04
-2.552552552552552534e+00,-1.246188248909782942e-01
-2.537537537537537524e+00,-7.829781270236519861e-03
-2.522522522522522515e+00,7.918787609670935312e-02
-2.507507507507507505e+00,-1.363821451398913691e-02
-2.492492492492492495e+00,1.662922383825521100e-01
-2.477477477477477485e+00,-2.128962432570826457e-01
-2.462462462462462476e+00,1.668276976250449017e-02
-2.447447447447447466e+00,-1.356287632450401126e-01
-2.432432432432432456e+00,5.223859746062722853e-02
-2.417417417417417447e+00,1.960324022946115241e-01
-2.402402402402402437e+00,-9.208703246314044188e-03
-2.387387387387387427e+00,-1.950763706526948971e-01
-2.372372372372372418e+00,1.363600573547308625e-01
-2.357357357357357408e+00,6.982346531207411777e-02
-2.342342342342342398e+00,-6.384324086678737353e-02
-2.327327327327327389e+00,1.109312668630317023e-01
-2.312312312312312379e+00,-6.700942353131821017e-02
-2.297297297297297369e+00,1.394494501470612824e-01
-2.282282282282282360e+00,-9.733163355990402665e-02
-2.267267267267267350e+00,-1.470538903649213670e-02
-2.252252252252252340e+00,1.091213759575002801e-01
-2.237237237237237331e+00,-9.993031383359843312e-03
-2.222222222222222321e+00,6.674114308688140762e-02
-2.207207207207207311e+00,-8.209644245910942273e-02
-2.192192192192192302e+00,-8.891875358767546700e-02
-2.177177177177177292e+00,-6.560197815731164117e-02
-2.162162162162162282e+00,2.947226617411330060e-02
-2.147147147147147273e+00,7.485822896477613286e-02
-2.132132132132132263e+00,-4.418789214374001934e-02
-2.117117117117117253e+00,1.170296807512541254e-01
-2.102102102102102243e+00,-1.438546214705465620e-01
-2.087087087087087234e+00,-1.309591235618597083e-01
-2.072072072072072224e+00,-2.427278514285388308e-02
-2.057057057057057214e+00,-4.845636716005503192e-02
-2.042042042042042205e+00,-2.403210598636019643e-02
-2.027027027027027195e+00,9.099944649281681286e-02
-2.012012012012012185e+00,-8.217361666049222135e-02
-1.996996996996997176e+00,-1.327758082552949748e-01
-1.981981981981982166e+00,-5.404085315218529195e-02
-1.966966966966967156e+00,-9.678294786389959881e-02
-1.951951951951952147e+00,1.306545904075478715e-01
-1.936936936936937137e+00,1.748011516340554350e-02
-1.921921921921922127e+00,1.060438037811600870e-01
-1.906906906906907118e+00,1.247623953445543971e-01
-1.891891891891892108e+00,1.910510676036314970e-01
-1.876876876876877098e+00,4.129776310775237075e-02
-1.861861861861862089e+00,-5.186991759205690500e-02
-1.846846846846847079e+00,-2.733470472084546105e-02
-1.831831831831832069e+00,-9.562715323249747559e-03
-1.816816816816817060e+00,2.318296608715477158e-01
-1.801801801801802050e+00,-2.420910523129667785e-02
-1.786786786786786596e+00,2.157349151616959892e-01
-1.771771771771771586e+00,-1.565389198750569699e-01
-1.756756756756756577e+00,-3.660972548618074418e-02
-1.741741741741741567e+00,-2.180327698827285235e-02
-1.726726726726726557e+00,1.401739006528667474e-02
-1.711711711711711548e+00,-1.128801956453923672e-01
-1.696696696696696538e+00,-3.896618513235373255e-02
-1.681681681681681528e+00,1.264294932560987017e-01
-1.666666666666666519e+00,-1.124853356769342783e-01
-1.651651651651651509e+00,1.787932347560929336e-01
-1.636636636636636499e+00,1.498968303642397859e-01
-1.621621621621621490e+00,-9.940243864033936061e-02
-1.606606606606606480e+00,-9.997917399528068183e-02
-1.591591591591591470e+00,9.045463076304232145e-03
-1.576576576576576461e+00,2.931915770116344175e-02
-1.561561561561561451e+00,4.413843025473730003e-02
-1.546546546546546441e+00,1.906717938037631038e-02
-1.531531531531531432e+00,8.029610861136508848e-02
-1.516516516516516422e+00,9.098702716557115211e-02
-1.501501501501501412e+00,-6.017141692723071422e-02
-1.486486486486486402e+00,1.119043612295620924e-02
-1.471471471471471393e+00,1.241113959349194329e-01
-1.456456456456456383e+00,9.436260575424769426e-02
-1.441441441441441373e+00,1.061373258269699277e-01
-1.426426426426426364e+00,2.294090481409760338e-02
-1.411411411411411354e+00,-1.495643110275029532e-02
-1.396396396396396344e+00,-7.469354125061250516e-02
-1.381381381381381335e+00,1.150322651470210150e-01
-1.366366366366366325e+00,1.743283655565950330e-01
-1.351351351351351315e+00,2.630823857498093814e-03
-1.336336336336336306e+00,1.093551375589868480e-02
-1.321321321321321296e+00,-2.448334354927550818e-02
-1.306306306306306286e+00,-1.497065892633337447e-01
-1.291291291291291277e+00,-1.098570526806187317e-03
-1.276276276276276267e+00,-2.358788166670399561e-02
-1.261261261261261257e+00,1.101322757183263307e-01
-1.246246246246246248e+00,-3.758410964423027772e-02
-1.231231231231231238e+00,2.692496078403806836e-02
-1.216216216216216228e+00,2.221432002026316188e-02
-1.201201201201201219e+00,3.412143653636024593e-02
-1.186186186186186209e+00,-2.173269620577550354e-02
-1.171171171171171199e+00,-9.108694847286497032e-02
-1.156156156156156189e+00,1.150465063021336443e-01
-1.141141141141141180e+00,-3.671450455775887578e-02
-1.126126126126126170e+00,-1.517090632521837443e-02
-1.111111111111111160e+00,-1.310010288106537302e-01
-1.096096096096096151e+00,-1.611557129989329637e-03
-1.081081081081081141e+00,3.571915070054464125e-02
-1.066066066066066131e+00,7.559343515673228042e-02
-1.051051051051051122e+00,3.391618416320567320e-05
-1.036036036036036112e+00,1.673896495607128942e-01
-1.021021021021021102e+00,-1.365324221899514023e-01
-1.006006006006006093e+00,1.450425096564446348e-01
-9.909909909909906389e-01,-9.098669280762302497e-03
-9.759759759759756292e-01,5.918809706650084157e-02
-9.609609609609606196e-01,-2.094530278406612211e-01
-9.459459459459456099e-01,-9.188204951958126032e-02
-9.309309309309306002e-01,-2.054677583052836043e-01
-9.159159159159155905e-01,3.061919577052534674e-02
-9.009009009009005808e-01,9.517096213284960415e-02
-8.858858858858855712e-01,-9.563969368284026829e-02
-8.708708708708705615e-01,-9.998990670883373122e-02
-8.558558558558555518e-01,-6.784230049797729256e-02
-8.408408408408405421e-01,4.300474043394921647e-02
-8.258258258258255324e-01,7.750569215783008337e-02
-8.108108108108105228e-01,-1.002748651853787448e-02
-7.957957957957955131e-01,1.140972367113596564e-01
-7.807807807807805034e-01,2.451311939146125565e-02
-7.657657657657654937e-01,1.601996460459798044e-01
-7.507507507507504840e-01,2.065908133155014148e-01
-7.357357357357354743e-01,3.353412702053063660e-02
-7.207207207207204647e-01,-5.735443422634302346e-02
-7.057057057057054550e-01,-1.683499543435810486e-01
-6.906906906906904453e-01,-1.563190017269708992e-03
-6.756756756756754356e-01,3.778146508227570033e-02
-6.606606606606604259e-01,1.576970610420105057e-01
-6.456456456456454163e-01,8.802251899152357950e-02
-6.306306306306304066e-01,1.123133281436127229e-01
-6.156156156156153969e-01,-5.154381757571958184e-02
-6.006006006006003872e-01,-7.157862066750911301e-02
-5.855855855855853775e-01,1.535011241694752282e-01
-5.705705705705703679e-01,1.357866284813064039e-01
-5.555555555555553582e-01,-6.275248450399481537e-02
-5.405405405405403485e-01,-3.092324716449035282e-02
-5.255255255255253388e-01,1.165636449664830543e-01
-5.105105105105103291e-01,7.442504284694459460e-02
-4.954954954954953195e-01,1.770789625370604026e-01
-4.804804804804803098e-01,2.085314521405707278e-01
-4.654654654654653001e-01,-5.217584953241281853e-02
-4.504504504504502904e-01,7.047685412298050622e-02
-4.354354354354352807e-01,5.550152723972879426e-02
-4.204204204204202711e-01,2.266134654512961047e-02
-4.054054054054052614e-01,1.100206171868692434e-01
-3.903903903903902517e-01,1.967365443483664322e-01
-3.753753753753752420e-01,-4.379502952011301437e-02
-3.603603603603602323e-01,4.043618789549056902e-03
-3.453453453453452227e-01,-3.634369325929565075e-02
-3.303303303303302130e-01,2.068575337739231301e-01
-3.153153153153152033e-01,1.525708778512808450e-01
-3.003003003003001936e-01,1.048123802429913876e-01
-2.852852852852851839e-01,5.644083767066319923e-02
-2.702702702702701743e-01,4.132263590412826176e-02
-2.552552552552551646e-01,2.879129732879404796e-02
-2.402402402402401549e-01,-2.748975155221479449e-02
-2.252252252252251452e-01,4.256487339562811667e-03
-2.102102102102101355e-01,1.484656755996473787e-01
-1.951951951951951258e-01,1.396410612952981578e-01
-1.801801801801801162e-01,1.250300232630597030e-01
-1.651651651651651065e-01,1.564599420396702856e-01
-1.501501501501500968e-01,-3.747700177262795751e-02
-1.351351351351350871e-01,1.048157019520384731e-01
-1.201201201201200774e-01,-5.066306044812253495e-02
-1.051051051051050678e-01,1.141854759574230521e-01
-9.009009009009005808e-02,1.332719633574264706e-01
-7.507507507507504840e-02,9.446949635419088498e-02
-6.006006006006003872e-02,8.596239855285783826e-02
-4.504504504504502904e-02,1.102586719106841140e-01
-3.003003003003001936e-02,1.563680149483545612e-01
-1.501501501501500968e-02,2.019759017698829484e-01
0.000000000000000000e+00,2.616616523306364295e-01
1.501501501501500968e-02,1.765794774461145189e-01
3.003003003003001936e-02,8.634999678307792026e-02
4.504504504504502904e-02,1.181001377768578914e-01
6.006006006006003872e-02,5.808059612993216048e-02
7.507507507507504840e-02,2.320730130981087380e-01
9.009009009009005808e-02,1.819032208878240686e-01
1.051051051051050678e-01,-5.333004529304768981e-03
1.201201201201200774e-01,1.149976671906389053e-01
1.351351351351350871e-01,1.304412803025809253e-01
1.501501501501500968e-01,2.152001250172286828e-01
1.651651651651651065e-01,3.070277881385862218e-01
1.801801801801801162e-01,1.896143928430209791e-01
1.951951951951951258e-01,1.607028961847493664e-01
2.102102102102101355e-01,2.330593253915344554e-01
2.252252252252251452e-01,2.559877672272141691e-01
2.402402402402401549e-01,2.380103148045910610e-01
2.552552552552551646e-01,3.058609317153895280e-01
2.702702702702701743e-01,3.660528691214584018e-01
2.852852852852851839e-01,1.284578354179385928e-02
3.003003003003001936e-01,1.571173580503362754e-01
3.153153153153152033e-01,2.288259086843468515e-01
3.303303303303302130e-01,3.024336454564778842e-01
3.453453453453452227e-01,2.597818300114158041e-01
3.603603603603602323e-01,2.848653451459595698e-01
3.753753753753752420e-01,3.399923238394499392e-01
3.903903903903902517e-01,3.208733046729100868e-01
4.054054054054052614e-01,2.524421562208000736e-01
4.204204204204202711e-01,2.158593538102817622e-01
4.354354354354352807e-01,3.003826999403352294e-01
4.504504504504502904e-01,5.564428541881230039e-01
4.654654654654653001e-01,3.110515898726479711e-01
4.804804804804803098e-01,3.783224242996864328e-01
4.954954954954953195e-01,3.328349512065805760e-01
5.105105105105103291e-01,3.459429859646435679e-01
5.255255255255253388e-01,2.876634805095493741e-01
5.405405405405403485e-01,4.413276694355836582e-01
5.555555555555553582e-01,7.310004743188880383e-02
5.705705705705703679e-01,3.602799753096764812e-01
5.855855855855853775e-01,2.388081414827073201e-01
6.006006006006003872e-01,3.818194637255616919e-01
6.156156156156153969e-01,3.537081460695192803e-01
6.306306306306304066e-01,4.500364568895507400e-01
6.456456456456454163e-01,6.144887116086250600e-01
6.606606606606604259e-01,2.567551157731142730e-01
6.756756756756754356e-01,5.851873727165814998e-01
6.906906906906904453e-01,4.861059939319745116e-01
7.057057057057054550e-01,3.817444467001885888e-01
7.207207207207204647e-01,4.068047888521879041e-01
7.357357357357354743e-01,4.174163973642101011e-01
7.507507507507504840e-01,3.588008055672541330e-01
7.657657657657654937e-01,4.483342393943476334e-01
7.807807807807805034e-01,3.918169069358997114e-01
7.957957957957955131e-01,4.878956825799577457e-01
8.108108108108105228e-01,3.670098360919440972e-01
8.258258258258255324e-01,6.362222976050742052e-01
8.408408408408405421e-01,6.436713902952198030e-01
8.558558558558555518e-01,5.460238559979603279e-01
8.708708708708705615e-01,5.588728175632550199e-01
8.858858858858855712e-01,5.205051882654082585e-01
9.009009009009005808e-01,4.145473184992788385e-01
9.159159159159155905e-01,6.312325568128173137e-01
9.309309309309306002e-01,5.137162180877824502e-01
9.459459459459456099e-01,5.977242439832357590e-01
9.609609609609606196e-01,5.754800669788899814e-01
9.759759759759756292e-01,5.643065410244979541e-01
9.909909909909906389e-01,5.361959812398399139e-01
1.006006006006005649e+00,7.454669215969659257e-01
1.021021021021020658e+00,6.806184788773387284e-01
1.036036036036035668e+00,4.958716327159581327e-01
1.051051051051050678e+00,7.011775369878181507e-01
1.066066066066065687e+00,8.249609663189942932e-01
1.081081081081080697e+00,6.286143109429044307e-01
1.096096096096095707e+00,6.020960432369864002e-01
1.111111111111110716e+00,6.837110623487081540e-01
1.126126126126125726e+00,6.228077058226624274e-01
1.141141141141140736e+00,6.544186480633520375e-01
1.156156156156155745e+00,7.181098537295307338e-01
1.171171171171170755e+00,7.390923778915572395e-01
1.186186186186185765e+00,7.838321198833564374e-01
1.201201201201200774e+00,6.862585079108589614e-01
1.216216216216215784e+00,6.294100472973760407e-01
1.231231231231230794e+00,8.155975298804657436e-01
1.246246246246245803e+00,5.607805321477391525e-01
1.261261261261260813e+00,7.731881061685248469e-01
1.276276276276275823e+00,8.540190173622005387e-01
1.291291291291290833e+00,6.338640824176706712e-01
1.306306306306305842e+00,8.773271046526496253e-01
1.321321321321320852e+00,6.264011158630902187e-01
1.336336336336335862e+00,8.065115952682504474e-01
1.351351351351350871e+00,8.655578796204652647e-01
1.366366366366365881e+00,9.604401260543309338e-01
1.381381381381380891e+00,6.651370709993600361e-01
1.396396396396395900e+00,9.272674718008241390e-01
1.411411411411411798e+00,9.318714406393456828e-01
1.426426426426426808e+00,8.466387847350738127e-01
1.441441441441441818e+00,7.973428547989948045e-01
1.456456456456456827e+00,9.433565068484597305e-01
1.471471471471471837e+00,1.074646138599582246e+00
1.486486486486486847e+00,8.415866100782056769e-01
1.501501501501501856e+00,9.629773794591470759e-01
1.516516516516516866e+00,6.883710277182459869e-01
1.531531531531531876e+00,6.988321679964075717e-01
1.546546546546546885e+00,7.279226695740389497e-01
1.561561561561561895e+00,8.975990785917399295e-01
1.576576576576576905e+00,8.974141944682082483e-01
1.591591591591591914e+00,8.772703235832953750e-01
1.606606606606606924e+00,7.468075166180661029e-01
1.621621621621621934e+00,8.156912604423079971e-01
1.636636636636636943e+00,9.136580258818238764e-01
1.651651651651651953e+00,9.275902105057302061e-01
1.666666666666666963e+00,8.396961204954001001e-01
1.681681681681681972e+00,9.444013151635343162e-01
1.696696696696696982e+00,9.341160737750280330e-01
1.711711711711711992e+00,9.709269355573386662e-01
1.726726726726727001e+00,9.834664159723177645e-01
1.741741741741742011e+00,1.053253642451491112e+00
1.756756756756757021e+00,9.018125686025323384e-01
1.771771771771772030e+00,9.559701070350991037e-01
1.786786786786787040e+00,9.616753936522123292e-01
1.801801801801802050e+00,9.803896791270169109e-01
1.816816816816817060e+00,8.031707811374546591e-01
1.831831831831832069e+00,1.047714681363182354e+00
1.846846846846847079e+00,8.476102642977743074e-01
1.861861861861862089e+00,7.343002032844081484e-01
1.876876876876877098e+00,1.010777519516327771e+00
1.891891891891892108e+00,9.866924391381002302e-01
1.906906906906907118e+00,9.440441280219240561e-01
1.921921921921922127e+00,9.964003575683513247e-01
1.936936936936937137e+00,1.012933708631764684e+00
1.951951951951952147e+00,9.437363776562995854e-01
1.966966966966967156e+00,1.009286491840512001e+00
1.981981981981982166e+00,9.755074164445530771e-01
1.996996996996997176e+00,9.896450336908441114e-01
2.012012012012012185e+00,7.179150650441974424e-01
2.027027027027027195e+00,1.028979002997846948e+00
2.042042042042042205e+00,9.692118671488563209e-01
2.057057057057057214e+00,9.756188637047189527e-01
2.072072072072072224e+00,9.821290801208697463e-01
2.087087087087087234e+00,1.015013730213595977e+00
2.102102102102102243e+00,9.744731646228258493e-01
2.117117117117117253e+00,9.813595153302269170e-01
2.132132132132132263e+00,8.479639928891760103e-01
2.147147147147147273e+00,1.003236924245435535e+00
2.162162162162162282e+00,9.999237893703769586e-01
2.177177177177177292e+00,9.727327205334922455e-01
2.192192192192192302e+00,1.195105212317574273e+00
2.207207207207207311e+00,9.220418557030831685e-01
2.222222222222222321e+00,1.146707961151315791e+00
2.237237237237237331e+00,9.336362169922107768e-01
2.252252252252252340e+00,1.085550862054548427e+00
2.267267267267267350e+00,1.058792723248195067e+00
2.282282282282282360e+00,9.811845859724467322e-01
2.297297297297297369e+00,9.354364395024613588e-01
2.312312312312312379e+00,9.988806293808195624e-01
2.327327327327327389e+00,8.754013202916605119e-01
2.342342342342342398e+00,9.723054234294736808e-01
2.357357357357357408e+00,1.044564032137069498e+00
2.372372372372372418e+00,6.770439306607149987e-01
2.387387387387387427e+00,8.117572179227247053e-01
2.402402402402402437e+00,9.501011067182322245e-01
2.417417417417417447e+00,7.710391959846755183e-01
2.432432432432432456e+00,9.421195213319373263e-01
2.447447447447447466e+00,1.009314811678549528e+00
2.462462462462462476e+00,8.761872329187518904e-01
2.477477477477477485e+00,9.353439991339316251e-01
2.492492492492492495e+00,8.380215156052448489e-01
2.507507507507507505e+00,7.106849682314124728e-01
2.522522522522522515e+00,7.969949699737248761e-01
2.537537537537537524e+00,8.982423619366820544e-01
2.552552552552552534e+00,6.479133838940842605e-01
2.567567567567567544e+00,8.352035231968056861e-01
2.582582582582582553e+00,7.576359582261500414e-01
2.597597597597597563e+00,7.140447780219307816e-01
2.612612612612612573e+00,6.997768101640349236e-01
2.627627627627627582e+00,9.511857033771176084e-01
2.642642642642642592e+00,6.271609624047811415e-01
2.657657657657657602e+00,8.012397059404311461e-01
2.672672672672672611e+00,7.877275794387320618e-01
2.687687687687687621e+00,7.090917793434726724e-01
2.702702702702702631e+00,8.841408672488731968e-01
2.717717717717717640e+00,6.658949108577014719e-01
2.732732732732732650e+00,8.348639291098253201e-01
2.747747747747747660e+00,6.897358058000035985e-01
2.762762762762762669e+00,5.769457590224857935e-01
2.777777777777777679e+00,6.968704393917370954e-01
2.792792792792792689e+00,8.446647827899327332e-01
2.807807807807807698e+00,7.230332127282558252e-01
2.822822822822822708e+00,5.245777172857418735e-01
2.837837837837837718e+00,6.042627930912969347e-01
2.852852852852852727e+00,8.186623493087431536e-01
2.867867867867867737e+00,5.129450324522791815e-01
2.882882882882882747e+00,4.924932660450411781e-01
2.897897897897897757e+00,6.571518000961641404e-01
2.912912912912912766e+00,5.783653785657490998e-01
2.927927927927927776e+00,7.485820656930158856e-01
2.942942942942942786e+00,6.249382551069819769e-01
2.957957957957957795e+00,5.803870300558133799e-01
2.972972972972972805e+00,7.798677308024135613e-01
2.987987987987987815e+00,5.983729271741041744e-01
3.003003003003003712e+00,4.640611700901728920e-01
3.018018018018018722e+00,7.769391907712778211e-01
3.033033033033033732e+00,5.311424593416668172e-01
3.048048048048048742e+00,4.915273836766318460e-01
3.063063063063063751e+00,5.668662965193564940e-01
3.078078078078078761e+00,5.754460290391945065e-01
3.093093093093093771e+00,5.636807147669700147e-01
3.108108108108108780e+00,6.118407121178929264e-01
3.123123123123123790e+00,6.151870446694280847e-01
3.138138138138138800e+00,5.938436400711313290e-01
3.153153153153153809e+00,5.903387199232765781e-01
3.168168168168168819e+00,5.200155124031458076e-01
3.183183183183183829e+00,6.230009683877433257e-01
3.198198198198198838e+00,3.663279943949249717e-01
3.213213213213213848e+00,3.843012291279411241e-01
3.228228228228228858e+00,4.916382645037958854e-01
3.243243243243243867e+00,4.287285876245668925e-01
3.258258258258258877e+00,5.775897086845621642e-01
3.273273273273273887e+00,4.623527960623977640e-01
3.288288288288288896e+00,4.104412868798027469e-01
3.303303303303303906e+00,4.255929071963194255e-01
3.318318318318318916e+00,3.807073763183761450e-01
3.333333333333333925e+00,4.112385394351160128e-01
3.348348348348348935e+00,4.697318017748330909e-01
3.363363363363363945e+00,2.287747414381023081e-01
3.378378378378378954e+00,4.979639097381801660e-01
3.393393393393393964e+00,3.701432688819259464e-01
3.408408408408408974e+00,2.679957345595954110e-01
3.423423423423423984e+00,2.762908856929259249e-01
